"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
1155,0,0,0,0,0,1,0,20201015,20201212
1156,0,0,0,0,0,1,1,20201015,20201212
1157,1,1,1,1,1,1,1,20201015,20201212
1158,1,1,1,1,0,1,1,20201015,20201212
1159,1,1,1,1,0,0,0,20201015,20201212
1160,1,1,1,1,0,1,1,20201015,20201212
1161,1,1,1,1,1,1,1,20201015,20201212
1162,1,1,1,1,0,0,1,20201015,20201212
1163,0,0,0,0,1,1,0,20201015,20201212
1164,0,0,0,0,0,0,0,20201015,20201212
1165,0,0,0,0,0,0,0,20201015,20201212
1166,0,0,0,0,0,0,0,20201015,20201212
1167,0,0,0,0,0,1,0,20201015,20201212
1168,0,0,0,0,0,0,0,20201015,20201212
1169,0,0,0,0,0,0,0,20201015,20201212
1170,0,0,0,0,0,0,0,20201015,20201212
1171,0,0,0,0,0,0,0,20201015,20201212
1172,0,0,0,0,0,0,1,20201015,20201212
1173,0,0,0,0,0,1,0,20201015,20201212
1174,0,0,0,0,0,1,0,20201015,20201212
1175,1,1,1,1,0,0,0,20201015,20201212
1176,0,0,0,0,0,0,0,20201015,20201212
1177,0,0,0,0,0,0,1,20201015,20201212
1178,1,1,1,1,0,0,0,20201015,20201212
1179,0,0,0,0,0,0,0,20201015,20201212
1180,0,0,0,0,1,0,0,20201015,20201212
1181,0,0,0,0,0,1,1,20201015,20201212
1182,0,0,0,0,1,1,0,20201015,20201212
1183,0,0,0,0,1,1,1,20201015,20201212
1184,0,0,0,0,0,1,1,20201015,20201212
1185,0,0,0,0,0,1,1,20201015,20201212
1186,0,0,0,0,1,0,0,20201015,20201212
1187,0,0,0,0,0,1,1,20201015,20201212
1188,0,0,0,0,0,1,1,20201015,20201212
1189,0,0,0,0,0,0,0,20201015,20201212
1190,0,0,0,0,0,1,1,20201015,20201212
1191,0,0,0,0,1,0,0,20201015,20201212
1192,0,0,0,0,1,1,1,20201015,20201212
1193,0,0,0,0,0,0,0,20201015,20201212
1194,0,0,0,0,1,1,1,20201015,20201212
1195,0,0,0,0,1,1,0,20201015,20201212
1196,0,0,0,0,1,1,0,20201015,20201212
1197,0,0,0,0,0,0,1,20201015,20201212
1198,0,0,0,0,0,0,1,20201015,20201212
1199,1,1,1,1,0,0,0,20201015,20201212
1200,1,1,1,1,0,0,1,20201015,20201212
1201,1,1,1,1,0,0,1,20201015,20201212
1202,0,0,0,0,0,0,1,20201015,20201212
1203,0,0,0,0,0,0,0,20201015,20201212
1204,1,1,1,1,0,0,1,20201015,20201212
1205,0,0,0,0,1,1,0,20201015,20201212
1206,1,1,1,1,0,1,1,20201015,20201212
1207,0,0,0,0,0,1,1,20201015,20201212
1208,0,0,0,0,0,1,1,20201015,20201212
1209,1,1,1,1,1,1,1,20201015,20201212
1210,0,0,0,0,1,1,1,20201015,20201212
1211,1,1,1,1,1,1,0,20201015,20201212
1212,0,0,0,0,0,0,0,20201015,20201212
1213,0,0,0,0,0,0,0,20201015,20201212
1214,0,0,0,0,0,0,0,20201015,20201212
1215,0,0,0,0,0,0,0,20201015,20201212
1216,0,0,0,0,0,0,0,20201015,20201212
1217,0,0,0,0,0,1,0,20201015,20201212
1218,0,0,0,0,0,0,0,20201015,20201212
1219,0,0,0,0,0,0,0,20201015,20201212
1220,0,0,0,0,0,0,0,20201015,20201212
1221,1,1,1,1,0,0,1,20201015,20201212
1222,0,0,0,0,1,1,0,20201015,20201212
1223,1,1,1,1,1,1,1,20201015,20201212
1224,0,0,0,0,0,0,0,20201015,20201212
1225,1,1,1,1,1,1,1,20201015,20201212
1226,0,0,0,0,0,1,1,20201015,20201212
1227,0,0,0,0,0,0,1,20201015,20201212
1228,1,1,1,1,1,0,0,20201015,20201212
1229,0,0,0,0,0,1,1,20201015,20201212
1230,1,1,1,1,1,0,0,20201015,20201212
1231,1,1,1,1,1,0,0,20201015,20201212
1232,0,0,0,0,0,1,1,20201015,20201212
1233,0,0,0,0,0,1,0,20201015,20201212
1234,0,0,0,0,0,1,1,20201015,20201212
1235,0,0,0,0,0,0,1,20201015,20201212
1236,0,0,0,0,0,1,0,20201015,20201212
1237,1,1,1,1,1,0,0,20201015,20201212
1238,0,0,0,0,0,1,1,20201015,20201212
1239,0,0,0,0,0,1,1,20201015,20201212
1240,1,1,1,1,1,1,1,20201015,20201212
1241,1,1,1,1,1,0,0,20201015,20201212
1242,1,1,1,1,1,0,0,20201015,20201212
1243,0,0,0,0,0,0,0,20201015,20201212
1244,1,1,1,1,1,1,1,20201015,20201212
1245,0,0,0,0,0,1,1,20201015,20201212
1246,0,0,0,0,0,0,1,20201015,20201212
1247,1,1,1,1,1,1,1,20201015,20201212
1248,1,1,1,1,1,0,0,20201015,20201212
1249,0,0,0,0,0,1,0,20201015,20201212
1250,0,0,0,0,0,0,1,20201015,20201212
1251,0,0,0,0,0,0,1,20201015,20201212
1252,0,0,0,0,0,0,0,20201015,20201212
1253,0,0,0,0,0,0,0,20201015,20201212
1254,0,0,0,0,0,1,0,20201015,20201212
1255,0,0,0,0,0,1,1,20201015,20201212
1256,0,0,0,0,0,1,1,20201015,20201212
1257,0,0,0,0,0,1,1,20201015,20201212
1258,1,1,1,1,1,1,1,20201015,20201212
1259,0,0,0,0,0,0,0,20201015,20201212
1260,1,1,1,1,1,0,0,20201015,20201212
1261,0,0,0,0,0,0,0,20201015,20201212
1262,0,0,0,0,0,0,0,20201015,20201212
1263,0,0,0,0,0,0,0,20201015,20201212
1264,1,1,1,1,1,1,1,20201015,20201212
1265,1,1,1,1,1,0,1,20201015,20201212
1266,0,0,0,0,0,0,1,20201015,20201212
1267,0,0,0,0,0,0,0,20201015,20201212
1268,0,0,0,0,0,1,0,20201015,20201212
1269,0,0,0,0,0,0,1,20201015,20201212
1270,1,1,1,1,1,1,1,20201015,20201212
1271,1,1,1,1,1,1,1,20201015,20201212
1272,0,0,0,0,0,1,1,20201015,20201212
1273,0,0,0,0,0,0,1,20201015,20201212
1274,0,0,0,0,0,0,0,20201015,20201212
1275,1,1,1,1,1,0,0,20201015,20201212
1276,0,0,0,0,0,1,1,20201015,20201212
1277,1,1,1,1,1,1,1,20201015,20201212
1278,1,1,1,1,1,1,1,20201015,20201212
1279,1,1,1,1,1,1,0,20201015,20201212
1280,1,1,1,1,1,1,1,20201015,20201212
1281,0,0,0,0,0,0,0,20201015,20201212
1282,1,1,1,1,1,1,1,20201015,20201212
1283,1,1,1,1,1,1,1,20201015,20201212
1284,1,1,1,1,1,0,1,20201015,20201212
1285,0,1,1,1,1,0,0,20201015,20201212
1286,0,0,0,0,0,1,0,20201015,20201212
1287,0,0,0,0,0,1,0,20201015,20201212
1288,0,0,0,0,0,1,0,20201015,20201212
1289,0,0,0,0,0,0,1,20201015,20201212
1290,0,0,0,0,0,0,1,20201015,20201212
1291,1,1,1,1,0,0,0,20201015,20201212
1292,1,1,1,1,0,0,1,20201015,20201212
1293,1,1,1,1,0,0,0,20201015,20201212
1294,1,1,1,1,1,1,0,20201015,20201212
1295,0,0,0,0,0,1,1,20201015,20201212
1296,0,0,0,0,1,0,0,20201015,20201212
1297,1,1,1,1,1,1,1,20201015,20201212
1298,0,0,0,0,0,1,1,20201015,20201212
1299,1,1,1,1,1,1,1,20201015,20201212
1300,1,1,1,1,1,1,1,20201015,20201212
1301,0,0,0,0,1,1,0,20201015,20201212
1302,0,0,0,0,0,0,0,20201015,20201212
1303,0,0,0,0,0,0,0,20201015,20201212
1304,1,1,1,1,1,1,1,20201015,20201212
1305,0,0,0,0,1,0,0,20201015,20201212
1306,0,0,0,0,1,1,0,20201015,20201212
1307,0,0,0,0,0,1,1,20201015,20201212
1308,0,0,0,0,0,1,0,20201015,20201212
1309,1,1,1,1,1,0,0,20201015,20201212
1310,1,1,1,1,1,1,1,20201015,20201212
1311,1,1,1,0,0,0,0,20201015,20201212
1312,1,1,1,1,1,1,0,20201015,20201212
1313,1,1,1,1,1,0,1,20201015,20201212
1314,1,1,1,1,1,1,0,20201015,20201212
1315,0,0,0,0,1,1,0,20201015,20201212
1316,1,1,1,1,1,1,1,20201015,20201212
1317,1,1,1,1,0,0,1,20201015,20201212
1318,0,0,0,0,0,1,0,20201015,20201212
1319,0,0,0,0,0,1,1,20201015,20201212
1320,0,0,0,0,0,1,1,20201015,20201212
1321,0,0,0,0,0,0,0,20201015,20201212
1322,0,0,0,0,0,0,0,20201015,20201212
1323,0,1,1,0,0,0,0,20201015,20201212
1324,1,1,1,0,0,0,0,20201015,20201212
1325,1,1,1,0,0,0,0,20201015,20201212
1326,0,0,0,0,0,0,0,20201015,20201212
1327,0,0,0,0,0,0,0,20201015,20201212
1328,0,0,0,0,0,0,0,20201015,20201212
1329,1,1,1,1,1,1,1,20201015,20201212
1330,1,1,1,1,1,0,0,20201015,20201212
1331,1,1,1,1,1,0,1,20201015,20201212
1332,0,0,0,0,0,1,0,20201015,20201212
1333,0,0,0,0,0,0,0,20201015,20201212
1334,0,0,0,0,0,0,1,20201015,20201212
1335,0,0,0,0,0,1,0,20201015,20201212
1336,0,0,0,0,0,1,0,20201015,20201212
1337,1,1,1,1,1,1,0,20201015,20201212
1338,1,1,1,1,1,1,1,20201015,20201212
1339,1,1,1,1,0,1,0,20201015,20201212
1340,1,1,1,1,0,0,1,20201015,20201212
1341,0,0,0,0,1,1,1,20201015,20201212
1342,0,0,0,0,1,1,0,20201015,20201212
1343,1,1,1,1,1,0,0,20201015,20201212
1344,1,1,1,1,1,1,0,20201015,20201212
1345,1,1,1,1,1,1,0,20201015,20201212
1346,0,0,0,0,0,1,0,20201015,20201212
1347,0,0,0,0,0,0,0,20201015,20201212
1348,1,1,1,1,1,1,1,20201015,20201212
1349,0,0,0,0,0,1,0,20201015,20201212
1350,1,1,1,1,1,1,1,20201015,20201212
1351,1,1,1,0,0,0,0,20201015,20201212
1352,1,1,1,0,0,0,0,20201015,20201212
1353,1,1,1,0,0,0,0,20201015,20201212
1354,0,0,0,0,0,1,1,20201015,20201212
1355,1,1,1,1,1,1,1,20201015,20201212
1356,1,1,1,1,1,0,0,20201015,20201212
1357,0,0,0,0,0,0,0,20201015,20201212
1358,0,0,0,0,0,0,0,20201015,20201212
1359,1,1,1,1,1,0,0,20201015,20201212
1360,1,1,1,1,1,1,0,20201015,20201212
1361,1,1,1,1,1,1,1,20201015,20201212
1362,1,1,1,0,0,0,0,20201015,20201212
1363,0,0,0,0,0,0,0,20201015,20201212
1364,0,0,0,0,0,0,0,20201015,20201212
1365,0,0,0,0,0,0,0,20201015,20201212
1366,1,1,1,0,0,0,0,20201015,20201212
1367,1,1,1,1,1,0,0,20201015,20201212
1368,1,1,1,1,1,1,1,20201015,20201212
1369,1,1,1,1,1,0,0,20201015,20201212
1370,0,0,0,0,0,1,0,20201015,20201212
1371,0,0,0,0,0,0,1,20201015,20201212
1372,0,0,0,0,0,0,0,20201015,20201212
1373,0,0,0,0,0,1,1,20201015,20201212
1374,0,0,0,0,0,0,0,20201015,20201212
1375,0,0,0,0,0,0,0,20201015,20201212
1376,0,0,0,0,0,0,1,20201015,20201212
1377,0,0,0,0,0,0,0,20201015,20201212
1378,0,0,0,0,0,0,0,20201015,20201212
1379,0,0,0,0,0,0,1,20201015,20201212
1380,0,0,0,0,0,0,1,20201015,20201212
1381,0,0,0,0,0,0,1,20201015,20201212
1382,0,0,0,0,0,1,1,20201015,20201212
1383,0,0,0,0,0,1,0,20201015,20201212
1384,0,0,0,0,0,1,1,20201015,20201212
1385,0,0,0,0,0,1,0,20201015,20201212
1386,0,0,0,0,0,0,0,20201015,20201212
1387,1,1,1,0,0,0,0,20201015,20201212
1388,0,0,0,0,0,0,0,20201015,20201212
1389,1,1,1,0,0,0,0,20201015,20201212
1390,0,0,0,0,0,0,1,20201015,20201212
1391,0,0,0,0,0,0,1,20201015,20201212
1392,1,1,1,0,0,0,1,20201015,20201212
1393,1,1,1,1,1,0,0,20201015,20201212
1394,1,1,1,1,1,1,1,20201015,20201212
1395,1,1,1,1,1,1,0,20201015,20201212
1396,1,1,1,1,0,0,0,20201015,20201212
1397,0,0,0,0,0,0,0,20201015,20201212
1398,0,0,0,0,0,0,0,20201015,20201212
1399,0,0,0,0,0,1,1,20201015,20201212
1400,0,0,0,0,0,0,0,20201015,20201212
1401,1,1,1,1,1,0,1,20201015,20201212
1402,1,1,1,1,1,0,0,20201015,20201212
1403,1,1,1,1,1,0,0,20201015,20201212
1404,1,1,1,1,1,1,1,20201015,20201212
1405,0,0,0,0,0,1,0,20201015,20201212
1406,1,1,1,1,1,1,0,20201015,20201212
1407,0,0,0,0,0,0,0,20201015,20201212
1408,1,1,1,1,1,1,1,20201015,20201212
1409,0,0,0,0,0,0,1,20201015,20201212
1410,0,0,0,0,0,0,0,20201015,20201212
1411,1,1,1,1,1,0,0,20201015,20201212
1412,1,1,1,1,1,0,1,20201015,20201212
1413,0,0,0,0,0,1,1,20201015,20201212
1414,0,0,0,0,0,1,0,20201015,20201212
1415,1,1,1,0,0,1,0,20201015,20201212
1416,1,1,1,0,0,1,1,20201015,20201212
1417,0,0,0,0,0,0,0,20201015,20201212
1418,0,0,0,0,0,1,1,20201015,20201212
1419,0,0,0,0,0,0,0,20201015,20201212
1420,1,1,1,1,1,1,1,20201015,20201212
1421,0,0,0,0,0,0,0,20201015,20201212
1422,0,0,0,0,0,0,1,20201015,20201212
1423,1,1,1,1,1,0,1,20201015,20201212
1424,0,0,0,0,0,1,1,20201015,20201212
1425,1,1,1,1,1,1,0,20201015,20201212
1426,0,0,0,0,0,1,1,20201015,20201212
1427,0,0,0,0,0,1,1,20201015,20201212
1428,1,1,1,1,1,1,1,20201015,20201212
1429,0,0,0,0,0,0,1,20201015,20201212
1430,1,1,1,1,1,1,1,20201015,20201212
1431,0,0,0,0,0,1,1,20201015,20201212
1432,0,0,0,0,0,0,0,20201015,20201212
1433,1,1,1,1,1,1,0,20201015,20201212
1434,0,0,0,0,0,0,0,20201015,20201212
1435,1,1,1,1,1,1,1,20201015,20201212
1436,1,1,1,1,1,1,0,20201015,20201212
1437,0,0,0,0,0,0,0,20201015,20201212
1438,0,0,0,0,0,1,0,20201015,20201212
1439,0,0,0,0,0,1,1,20201015,20201212
1440,1,1,1,1,1,0,0,20201015,20201212
1441,0,0,0,0,0,0,0,20201015,20201212
1442,0,0,0,0,0,1,0,20201015,20201212
1443,0,0,0,0,0,0,0,20201015,20201212
1444,1,1,1,1,1,0,0,20201015,20201212
1445,0,0,0,0,0,1,0,20201015,20201212
1446,1,1,1,1,1,1,1,20201015,20201212
1447,0,0,0,0,0,1,1,20201015,20201212
1448,0,0,0,0,0,0,0,20201015,20201212
1449,0,0,0,0,0,0,1,20201015,20201212
1450,0,0,0,0,0,0,0,20201015,20201212
1451,0,0,0,0,0,0,0,20201015,20201212
1452,0,0,0,0,0,0,0,20201015,20201212
1453,1,1,1,1,1,0,0,20201015,20201212
1454,0,0,0,0,0,1,0,20201015,20201212
1455,0,0,0,0,0,0,0,20201015,20201212
1456,1,1,1,1,1,1,1,20201015,20201212
1457,0,0,0,0,0,1,1,20201015,20201212
1458,0,0,0,0,0,0,1,20201015,20201212
1459,1,1,1,1,1,0,0,20201015,20201212
1460,1,1,1,1,1,1,0,20201015,20201212
1461,0,0,0,0,0,1,1,20201015,20201212
1462,0,0,0,0,0,0,1,20201015,20201212
1463,1,1,1,1,1,1,1,20201015,20201212
1464,1,1,1,1,1,0,1,20201015,20201212
1465,0,0,0,0,0,0,0,20201015,20201212
1466,0,0,0,0,0,0,0,20201015,20201212
1467,0,0,0,0,0,0,0,20201015,20201212
1468,0,0,0,0,0,0,0,20201015,20201212
1469,0,0,0,0,0,0,0,20201015,20201212
1470,0,0,0,0,0,0,0,20201015,20201212
1471,1,1,1,1,1,0,1,20201015,20201212
1472,0,0,0,0,0,0,0,20201015,20201212
1473,1,1,1,1,1,0,0,20201015,20201212
1474,0,0,0,0,0,1,1,20201015,20201212
1475,1,1,1,1,1,0,0,20201015,20201212
1476,1,1,1,1,1,0,0,20201015,20201212
1477,0,0,0,0,0,0,1,20201015,20201212
1478,1,1,1,1,1,1,0,20201015,20201212
1479,1,1,1,1,1,0,1,20201015,20201212
1480,1,1,1,0,1,0,0,20201015,20201212
1481,0,0,0,1,0,0,0,20201015,20201212
1482,1,1,1,0,0,0,0,20201015,20201212
1483,1,0,1,0,0,0,0,20201015,20201212
1484,1,1,1,0,1,0,0,20201015,20201212
1485,1,1,1,1,0,1,0,20201015,20201212
1486,0,0,0,1,0,0,0,20201015,20201212
1487,1,1,1,0,1,0,0,20201015,20201212
1488,0,0,0,1,0,0,0,20201015,20201212
1489,0,1,0,1,0,0,0,20201015,20201212
1490,1,1,0,0,0,0,0,20201015,20201212
1491,1,0,1,0,0,0,0,20201015,20201212
1492,1,0,1,0,0,0,0,20201015,20201212
1493,0,1,0,1,1,0,0,20201015,20201212
1494,1,0,1,0,0,0,0,20201015,20201212
1495,0,0,0,0,0,0,0,20201015,20201212
1496,0,1,0,1,0,0,0,20201015,20201212
1497,1,1,1,1,1,0,0,20201015,20201212
1498,1,1,1,1,1,0,0,20201015,20201212
1499,0,0,0,0,0,1,1,20201015,20201212
1500,0,0,0,0,0,0,0,20201015,20201212
1501,0,0,0,0,0,0,0,20201015,20201212
1502,1,0,1,1,1,0,0,20201015,20201212
1503,0,1,0,0,0,0,0,20201015,20201212
1504,1,1,1,1,1,0,0,20201015,20201212
1505,0,0,0,0,0,0,0,20201015,20201212
1506,0,0,0,0,0,0,0,20201015,20201212
1507,0,0,0,0,0,0,0,20201015,20201212
1508,1,0,0,1,1,0,0,20201015,20201212
1509,0,1,1,0,0,0,0,20201015,20201212
1510,0,0,0,0,0,1,0,20201015,20201212
1511,0,0,0,0,0,0,0,20201015,20201212
1512,1,1,1,1,1,0,0,20201015,20201212
1513,1,1,1,1,1,1,1,20201015,20201212
1514,0,0,0,0,0,0,0,20201015,20201212
1515,0,0,0,0,0,0,0,20201015,20201212
1516,0,0,0,0,0,0,0,20201015,20201212
1517,0,0,0,0,0,0,0,20201015,20201212
1518,1,0,1,1,0,0,0,20201015,20201212
1519,1,1,1,1,1,1,0,20201015,20201212
1520,0,0,0,0,0,1,1,20201015,20201212
1521,0,0,0,0,0,1,1,20201015,20201212
1522,0,0,0,0,0,0,0,20201015,20201212
1523,0,1,0,0,1,0,0,20201015,20201212
1524,0,0,0,0,0,0,0,20201015,20201212
1525,1,0,1,1,0,1,0,20201015,20201212
1526,1,1,1,1,1,1,1,20201015,20201212
1527,0,0,0,0,0,0,0,20201015,20201212
1528,1,0,1,0,0,0,0,20201015,20201212
1529,1,0,1,0,0,1,0,20201015,20201212
1530,0,0,0,0,0,0,0,20201015,20201212
1531,0,0,0,0,0,1,1,20201015,20201212
1532,0,0,0,0,0,0,0,20201015,20201212
1533,0,0,0,0,0,0,0,20201015,20201212
1534,0,0,0,1,0,0,0,20201015,20201212
1535,0,0,0,0,0,1,1,20201015,20201212
1536,0,1,0,1,0,0,0,20201015,20201212
1537,1,0,1,0,1,1,0,20201015,20201212
1538,0,0,0,0,0,0,0,20201015,20201212
1539,0,0,1,0,0,0,0,20201015,20201212
1540,0,0,0,0,0,0,0,20201015,20201212
1541,1,0,1,1,0,0,0,20201015,20201212
1542,0,0,0,0,0,0,0,20201015,20201212
1543,0,0,0,0,0,0,0,20201015,20201212
1544,0,0,0,0,0,0,0,20201015,20201212
1545,0,1,1,1,1,0,0,20201015,20201212
1546,1,0,0,0,0,0,0,20201015,20201212
1547,0,1,0,0,1,0,0,20201015,20201212
1548,1,1,1,1,1,0,0,20201015,20201212
1549,1,1,0,0,1,0,0,20201015,20201212
1550,0,0,0,0,0,0,0,20201015,20201212
1551,0,0,0,0,0,1,1,20201015,20201212
1552,0,0,0,0,0,0,0,20201015,20201212
1553,0,0,0,0,0,0,0,20201015,20201212
1554,1,1,1,1,1,1,1,20201015,20201212
1555,1,1,0,0,0,0,0,20201015,20201212
1556,1,1,0,0,0,1,1,20201015,20201212
1557,0,0,0,0,0,0,0,20201015,20201212
1558,0,0,0,0,0,0,0,20201015,20201212
1559,0,0,0,0,0,0,0,20201015,20201212
1560,0,0,0,0,0,0,0,20201015,20201212
1561,0,0,0,0,0,0,0,20201015,20201212
1562,0,0,0,0,0,0,0,20201015,20201212
1563,1,1,1,1,1,0,0,20201015,20201212
1564,1,1,1,0,0,1,1,20201015,20201212
1565,1,1,1,1,1,0,0,20201015,20201212
1566,1,1,1,1,1,0,0,20201015,20201212
1567,0,0,0,0,0,0,0,20201015,20201212
1568,0,0,0,0,0,0,0,20201015,20201212
1569,1,1,1,1,1,1,1,20201015,20201212
1570,1,1,1,1,1,1,1,20201015,20201212
1571,0,1,0,0,1,0,0,20201015,20201212
1572,0,0,0,0,0,0,0,20201015,20201212
1573,0,0,0,0,0,0,0,20201015,20201212
1574,0,0,0,0,0,0,0,20201015,20201212
1575,0,1,0,0,1,0,0,20201015,20201212
1576,1,0,1,1,0,0,0,20201015,20201212
1577,0,0,0,0,0,0,0,20201015,20201212
1578,0,0,0,0,0,0,0,20201015,20201212
1579,1,1,0,1,1,0,0,20201015,20201212
1580,0,0,1,0,0,0,0,20201015,20201212
1581,0,0,0,0,0,0,0,20201015,20201212
1582,0,0,0,0,0,0,0,20201015,20201212
1583,0,0,0,0,0,0,0,20201015,20201212
1584,1,1,1,1,1,0,0,20201015,20201212
1585,0,0,0,0,0,0,0,20201015,20201212
1586,1,1,1,1,1,0,0,20201015,20201212
1587,1,1,1,1,1,1,0,20201015,20201212
1588,0,0,0,1,1,0,0,20201015,20201212
1589,1,0,1,1,1,0,0,20201015,20201212
1590,1,1,0,1,0,0,0,20201015,20201212
1591,0,0,1,0,1,0,0,20201015,20201212
1592,1,1,0,0,1,0,0,20201015,20201212
1593,0,0,1,1,0,0,0,20201015,20201212
1594,0,0,0,0,0,0,0,20201015,20201212
1595,1,1,1,1,1,1,1,20201015,20201212
1596,0,0,0,0,0,0,0,20201015,20201212
1597,0,0,0,0,0,1,1,20201015,20201212
1598,1,1,1,1,1,0,0,20201015,20201212
1599,0,0,0,0,0,0,0,20201015,20201212
1600,0,1,0,1,1,0,0,20201015,20201212
1601,0,1,1,1,0,0,0,20201015,20201212
1602,1,0,0,0,1,0,0,20201015,20201212
1603,0,0,0,0,0,0,0,20201015,20201212
1604,0,0,0,0,0,0,0,20201015,20201212
1605,1,1,1,1,1,0,0,20201015,20201212
1606,0,0,0,0,0,0,0,20201015,20201212
1607,1,1,1,1,1,1,1,20201015,20201212
1608,0,0,0,0,0,0,0,20201015,20201212
1609,0,0,0,0,0,0,0,20201015,20201212
1610,0,0,0,0,0,0,0,20201015,20201212
1611,0,0,0,0,0,0,0,20201015,20201212
1612,1,1,1,1,1,0,0,20201015,20201212
1613,1,1,1,1,1,1,0,20201015,20201212
1614,1,1,1,1,1,1,0,20201015,20201212
1615,0,0,0,0,0,1,0,20201015,20201212
1616,0,0,0,0,0,0,1,20201015,20201212
1617,1,1,1,1,1,0,0,20201015,20201212
1618,1,1,1,1,1,1,0,20201015,20201212
1619,0,0,0,0,0,0,1,20201015,20201212
1620,0,0,0,0,0,1,0,20201015,20201212
1621,0,0,0,0,0,0,0,20201015,20201212
1622,0,0,0,0,0,0,0,20201015,20201212
1623,1,1,1,1,1,0,1,20201015,20201212
1624,1,1,1,1,1,0,0,20201015,20201212
1625,0,0,0,0,0,0,0,20201015,20201212
1626,0,0,0,0,0,0,0,20201015,20201212
1627,0,0,0,0,0,0,0,20201015,20201212
1628,1,1,1,1,1,0,0,20201015,20201212
1629,0,0,0,0,0,0,0,20201015,20201212
1630,1,1,1,1,1,0,0,20201015,20201212
1631,0,0,0,0,1,0,0,20201015,20201212
1632,0,0,0,0,0,0,0,20201015,20201212
1633,1,1,1,1,0,0,0,20201015,20201212
1634,0,0,0,0,0,0,0,20201015,20201212
1635,0,0,0,0,0,0,0,20201015,20201212
1636,0,0,0,0,0,0,0,20201015,20201212
1637,1,1,1,1,1,1,1,20201015,20201212
1638,1,1,1,1,1,1,0,20201015,20201212
1639,0,0,0,0,0,0,1,20201015,20201212
1640,1,1,1,1,1,0,0,20201015,20201212
1641,0,0,0,0,0,1,1,20201015,20201212
1642,0,0,0,0,0,0,0,20201015,20201212
1643,1,1,1,1,1,1,0,20201015,20201212
1644,0,0,0,0,0,0,0,20201015,20201212
1645,1,1,1,1,1,1,1,20201015,20201212
1646,1,1,1,1,1,0,0,20201015,20201212
1647,0,0,0,0,0,0,0,20201015,20201212
1648,1,1,1,1,1,1,1,20201015,20201212
1649,0,0,0,0,0,0,0,20201015,20201212
1650,1,1,1,1,1,1,1,20201015,20201212
1651,0,0,0,0,0,0,0,20201015,20201212
1652,1,1,1,1,1,1,1,20201015,20201212
1653,1,1,1,1,1,1,1,20201015,20201212
1654,1,1,1,1,1,1,1,20201015,20201212
1655,1,1,1,1,1,1,1,20201015,20201212
1656,1,1,1,1,1,1,1,20201015,20201212
1657,0,0,0,0,0,0,0,20201015,20201212
1658,1,1,1,1,1,1,1,20201015,20201212
1659,0,0,0,0,0,0,0,20201015,20201212
1660,1,1,1,1,1,1,1,20201015,20201212
1661,0,0,0,0,0,0,0,20201015,20201212
1662,1,1,1,1,1,1,1,20201015,20201212
1663,1,0,1,1,0,0,0,20201015,20201212
1664,0,0,0,0,0,0,0,20201015,20201212
1665,0,0,0,0,0,0,0,20201015,20201212
1666,1,1,1,1,1,1,0,20201015,20201212
1667,0,0,0,0,0,0,0,20201015,20201212
1668,0,0,0,0,0,0,0,20201015,20201212
1669,0,0,0,0,0,0,1,20201015,20201212
1670,0,0,0,0,0,0,0,20201015,20201212
1671,0,0,0,0,0,0,0,20201015,20201212
1672,0,0,0,0,0,0,0,20201015,20201212
1673,1,1,1,1,1,1,1,20201015,20201212
1674,0,0,0,0,0,0,0,20201015,20201212
1675,1,1,1,1,1,1,1,20201015,20201212
1676,1,1,1,1,1,1,1,20201015,20201212
1677,0,0,0,0,0,0,0,20201015,20201212
1678,0,0,1,1,1,1,1,20201015,20201212
1679,0,0,0,0,0,0,0,20201015,20201212
1680,1,1,1,1,1,1,1,20201015,20201212
1681,0,0,0,0,0,0,0,20201015,20201212
1682,1,1,1,1,1,1,1,20201015,20201212
1683,1,1,1,1,1,1,1,20201015,20201212
1684,1,1,1,1,1,1,1,20201015,20201212
1685,1,1,1,1,1,1,1,20201015,20201212
1686,1,1,1,1,1,1,1,20201015,20201212
1687,0,0,0,0,0,0,0,20201015,20201212
1688,1,1,1,1,1,1,1,20201015,20201212
1689,1,1,1,1,1,0,0,20201015,20201212
1690,0,0,0,0,0,0,0,20201015,20201212
1691,1,1,1,1,1,1,0,20201015,20201212
1692,0,0,0,0,0,0,0,20201015,20201212
1693,1,1,1,1,1,1,0,20201015,20201212
1694,0,0,0,0,0,0,0,20201015,20201212
1695,1,1,1,1,1,1,1,20201015,20201212
1696,0,0,0,0,0,0,0,20201015,20201212
1697,1,1,1,1,1,1,1,20201015,20201212
1698,0,0,0,0,0,0,0,20201015,20201212
